epoch,train_total,train_hard,train_soft,train_feat,train_bg,val_total,val_hard
52,0.6849340764641761,0.42206623101234436,0.5824636086910963,0.18963511632680893,0.15465597150325774,0.34004526455645206,0.4857789574397935
53,0.6901533875346184,0.4193295777738094,0.5942091140776873,0.1893268164753914,0.16196096451282502,0.33396574812078916,0.4770939337986487
54,0.6791365281939507,0.4194156324774027,0.5768871056616306,0.18762782264947891,0.16061149727106094,0.3482191755470854,0.49745597566167515
55,0.6791857980966568,0.4233363317728043,0.5691038393080234,0.18879548963308335,0.15940951998233796,0.33483970488111175,0.47834244040703333
56,0.688971473312378,0.42431273856163026,0.5829506238237023,0.18925963407754898,0.16409981504678725,0.334041910873795,0.47720273913884603
57,0.6825026674389839,0.4154973207086325,0.5856022887766361,0.18826916496753693,0.16140954283475875,0.33033530866658245,0.47190759044002606
58,0.6893531277656555,0.42175189726650714,0.5933239026516676,0.18840365629196168,0.1622688745379448,0.3336045478022209,0.47657793207025084
59,0.6904818259716033,0.42268679388165475,0.5896300212532282,0.18904256460666657,0.15695147547721863,0.34261790227696853,0.4894541520625353
60,0.6872667409658432,0.4206009683519602,0.5864961377471686,0.18759027289152144,0.16504609280824661,0.33260372815722666,0.4751481899508723
61,0.680464978325367,0.4113092450618744,0.5930946716696024,0.18798029155731202,0.15421566956043242,0.3480063615228843,0.49715195305093574
62,0.6783760108828545,0.4115718106538057,0.5832164213806391,0.1878270672559738,0.15847570222616195,0.33645099200032375,0.4806442802564965
63,0.6729247653841972,0.4120648058444262,0.5732436800956726,0.18763501801490784,0.15963200721740722,0.3402289188846394,0.48604132217113616
64,0.6712092978000641,0.4166378249704838,0.5611298046946526,0.1873298793911934,0.15985718952417374,0.34265507237502824,0.4895072528057628
65,0.675643201482296,0.418173951408267,0.5717456995099783,0.18739591826200486,0.15713150334358214,0.33728978932593706,0.4818425655778911
66,0.6703551675796509,0.40912496331632137,0.5699309301018715,0.18753613088130952,0.16045732133388518,0.3310658909242462,0.47295127853199287
67,0.6833390297651291,0.4146509506255388,0.5878013658493757,0.18826656441688538,0.1610476186811924,0.3369706222166618,0.4813866071403027
